,timestamp,oi,notional,datetime
7670,1671808500,98050.81000000,1647827695.56314660,2022-12-23 23:15:00
7671,1671808200,98127.95100000,1648520138.41470000,2022-12-23 23:10:00
7672,1671807900,98130.32500000,1646944831.29482250,2022-12-23 23:05:00
7673,1671807600,98079.56000000,1645784824.75600000,2022-12-23 23:00:00
7674,1671807300,98047.60600000,1646788041.74922660,2022-12-23 22:55:00
7675,1671807000,97989.45500000,1644925473.86157750,2022-12-23 22:50:00
7676,1671806700,97873.91500000,1643413794.15615940,2022-12-23 22:45:00
7677,1671806400,97650.93700000,1636978961.72791580,2022-12-23 22:40:00
7678,1671806100,97916.40100000,1645092687.23624500,2022-12-23 22:35:00
7679,1671805800,97793.17300000,1642251675.88898560,2022-12-23 22:30:00
7680,1671805500,97784.81800000,1641386157.17109130,2022-12-23 22:25:00
7681,1671805200,97989.08400000,1647124740.28993080,2022-12-23 22:20:00
7682,1671804900,97949.35200000,1647194662.71360000,2022-12-23 22:15:00
7683,1671804600,98036.48800000,1648789230.46488020,2022-12-23 22:10:00
7684,1671804300,97815.07000000,1644183052.16077160,2022-12-23 22:05:00
7685,1671804000,97994.99600000,1649686428.47313570,2022-12-23 22:00:00
7686,1671803700,97931.35300000,1649780729.88075000,2022-12-23 21:55:00
7687,1671803400,98104.15100000,1656115793.86120000,2022-12-23 21:50:00
7688,1671803100,97802.75100000,1651211823.59584260,2022-12-23 21:45:00
7689,1671802800,96794.36400000,1634411553.88560000,2022-12-23 21:40:00
7690,1671802500,97033.95100000,1631229314.57759700,2022-12-23 21:35:00
7691,1671802200,98724.32100000,1662895075.74862100,2022-12-23 21:30:00
7692,1671801900,99065.28300000,1670619528.09798070,2022-12-23 21:25:00
7693,1671801600,99012.25700000,1669958142.57938670,2022-12-23 21:20:00
7694,1671801300,98966.95300000,1668335410.19750000,2022-12-23 21:15:00
7695,1671801000,98965.34800000,1668316110.60120080,2022-12-23 21:10:00
7696,1671800700,99052.14900000,1670785767.65921040,2022-12-23 21:05:00
7697,1671800400,99055.23800000,1670564052.11191080,2022-12-23 21:00:00
7698,1671800100,99062.05800000,1670383328.76099660,2022-12-23 20:55:00
7699,1671799800,99236.10000000,1673259576.54000000,2022-12-23 20:50:00
7700,1671799500,99213.50400000,1671724925.22431680,2022-12-23 20:45:00
7701,1671799200,99241.29400000,1672835586.08182900,2022-12-23 20:40:00
7702,1671798900,99248.36000000,1672994095.76927880,2022-12-23 20:35:00
7703,1671798600,99191.14600000,1672114743.69500000,2022-12-23 20:30:00
7704,1671798300,99158.47800000,1670711279.97420000,2022-12-23 20:25:00
7705,1671798000,98963.60700000,1666448178.27300000,2022-12-23 20:20:00
7706,1671797700,98933.91600000,1665780023.86680000,2022-12-23 20:15:00
7707,1671797400,98921.31600000,1665805285.04520000,2022-12-23 20:10:00
7708,1671797100,98911.41200000,1665648395.79760000,2022-12-23 20:05:00
7709,1671796800,99006.89900000,1667008860.53270000,2022-12-23 20:00:00
7710,1671796500,99066.40200000,1669229247.13920000,2022-12-23 19:55:00
7711,1671796200,99042.91200000,1668605651.33760000,2022-12-23 19:50:00
7712,1671795900,99025.62000000,1667493409.90423600,2022-12-23 19:45:00
7713,1671795600,99076.54000000,1668855147.41400000,2022-12-23 19:40:00
7714,1671795300,99085.49000000,1668846809.37613270,2022-12-23 19:35:00
7715,1671795000,99090.69200000,1669083616.04800000,2022-12-23 19:30:00
7716,1671794700,99099.04900000,1669103345.18160370,2022-12-23 19:25:00
7717,1671794400,99090.89700000,1668512341.86540000,2022-12-23 19:20:00
7718,1671794100,99242.65900000,1671369132.48211810,2022-12-23 19:15:00
7719,1671793800,99263.40600000,1672055728.97639040,2022-12-23 19:10:00
7720,1671793500,99295.58600000,1673428510.85800000,2022-12-23 19:05:00
7721,1671793200,99308.96300000,1673485128.20190000,2022-12-23 19:00:00
7722,1671792900,99351.08400000,1674680576.18217970,2022-12-23 18:55:00
7723,1671792600,99293.06700000,1673892452.79270000,2022-12-23 18:50:00
7724,1671792300,99341.80800000,1673549560.23403100,2022-12-23 18:45:00
7725,1671792000,99525.66600000,1678208398.40049580,2022-12-23 18:40:00
7726,1671791700,99596.06900000,1680743422.01640000,2022-12-23 18:35:00
7727,1671791400,99342.08200000,1674234254.29521540,2022-12-23 18:30:00
7728,1671791100,99404.49800000,1675099037.57425020,2022-12-23 18:25:00
7729,1671790800,99337.36600000,1674052398.13561320,2022-12-23 18:20:00
7730,1671790500,99400.16300000,1674584606.04470000,2022-12-23 18:15:00
7731,1671790200,99452.87900000,1674289736.63264920,2022-12-23 18:10:00
7732,1671789900,99452.22700000,1673975439.29873250,2022-12-23 18:05:00
7733,1671789600,99456.64600000,1674283015.75780000,2022-12-23 18:00:00
7734,1671789300,99447.51700000,1674279531.13338420,2022-12-23 17:55:00
7735,1671789000,99361.22800000,1673084101.55520000,2022-12-23 17:50:00
7736,1671788700,99287.87500000,1671541161.98750000,2022-12-23 17:45:00
7737,1671788400,99157.04600000,1669079171.47833590,2022-12-23 17:40:00
7738,1671788100,99169.63800000,1668578744.16900000,2022-12-23 17:35:00
7739,1671787800,99180.10400000,1668270971.94354490,2022-12-23 17:30:00
7740,1671787500,99162.02800000,1667990446.64011720,2022-12-23 17:25:00
7741,1671787200,99349.22700000,1671112916.69934580,2022-12-23 17:20:00
7742,1671786900,99481.11900000,1674499370.39734340,2022-12-23 17:15:00
7743,1671786600,99421.58100000,1673989648.62759020,2022-12-23 17:10:00
7744,1671786300,99436.14500000,1674067162.76200000,2022-12-23 17:05:00
7745,1671786000,99280.56100000,1670891841.63000000,2022-12-23 17:00:00
7746,1671785700,99387.95500000,1673275732.78900000,2022-12-23 16:55:00
7747,1671785400,99325.66700000,1672435648.37930000,2022-12-23 16:50:00
7748,1671785100,99351.55500000,1672306668.85972800,2022-12-23 16:45:00
7749,1671784800,99281.64000000,1671067623.25639600,2022-12-23 16:40:00
7750,1671784500,99241.75800000,1669603639.88880000,2022-12-23 16:35:00
7751,1671784200,99260.93900000,1670044448.13457200,2022-12-23 16:30:00
7752,1671783900,99283.27700000,1670305336.96076370,2022-12-23 16:25:00
7753,1671783600,99287.16100000,1670188764.90980000,2022-12-23 16:20:00
7754,1671783300,99336.19400000,1671689074.34840000,2022-12-23 16:15:00
7755,1671783000,99333.60100000,1671099102.98310000,2022-12-23 16:10:00
7756,1671782700,99615.04700000,1678123662.75157120,2022-12-23 16:05:00
7757,1671782400,99474.81000000,1675364697.50100000,2022-12-23 16:00:00
7758,1671782100,99415.52200000,1674782027.42352720,2022-12-23 15:55:00
7759,1671781800,99433.84200000,1674480742.44574550,2022-12-23 15:50:00
7760,1671781500,99431.18400000,1673953811.99520000,2022-12-23 15:45:00
7761,1671781200,99465.30000000,1675458706.53133340,2022-12-23 15:40:00
7762,1671780900,99404.77900000,1674553026.07820000,2022-12-23 15:35:00
7763,1671780600,99504.32200000,1676279659.70860000,2022-12-23 15:30:00
7764,1671780300,99404.86300000,1673747599.35377840,2022-12-23 15:25:00
7765,1671780000,99423.88500000,1674029778.91050000,2022-12-23 15:20:00
7766,1671779700,99450.24700000,1674519445.65419100,2022-12-23 15:15:00
7767,1671779400,99458.50000000,1674624838.23033800,2022-12-23 15:10:00
7768,1671779100,99471.22600000,1675662431.82820000,2022-12-23 15:05:00
7769,1671778800,99584.35100000,1676549894.10254220,2022-12-23 15:00:00
7770,1671778500,99604.37400000,1676730071.47860000,2022-12-23 14:55:00
7771,1671778200,99462.37700000,1674140783.42630000,2022-12-23 14:50:00
7772,1671777900,99420.02100000,1674120819.98428680,2022-12-23 14:45:00
7773,1671777600,99301.79600000,1672252174.81960000,2022-12-23 14:40:00
7774,1671777300,99454.83100000,1672144742.91040370,2022-12-23 14:35:00
7775,1671777000,99473.68800000,1672043274.22320000,2022-12-23 14:30:00
7776,1671776700,99595.21400000,1673588016.53460000,2022-12-23 14:25:00
7777,1671776400,99686.44900000,1675888706.00840000,2022-12-23 14:20:00
7778,1671776100,99811.13200000,1677996850.82456280,2022-12-23 14:15:00
7779,1671775800,99875.69700000,1680323714.97547340,2022-12-23 14:10:00
7780,1671775500,99881.06300000,1679969515.34110000,2022-12-23 14:05:00
7781,1671775200,99871.57700000,1679330425.09960870,2022-12-23 14:00:00
7782,1671774900,99934.19900000,1681702694.19190000,2022-12-23 13:55:00
7783,1671774600,99894.45700000,1679897981.90491940,2022-12-23 13:50:00
7784,1671774300,99941.12700000,1680738227.27535650,2022-12-23 13:45:00
7785,1671774000,99953.47700000,1680647507.07838560,2022-12-23 13:40:00
7786,1671773700,99961.44500000,1681071612.85400000,2022-12-23 13:35:00
7787,1671773400,100003.71600000,1682239109.21343850,2022-12-23 13:30:00
7788,1671773100,99980.09400000,1681668467.65464430,2022-12-23 13:25:00
7789,1671772800,100009.80100000,1682614896.92450000,2022-12-23 13:20:00
7790,1671772500,99984.70200000,1682438685.92089220,2022-12-23 13:15:00
7791,1671772200,100004.77500000,1682888347.41368150,2022-12-23 13:10:00
7792,1671771900,100020.39300000,1683956099.76627230,2022-12-23 13:05:00
7793,1671771600,100138.66500000,1685544023.14650000,2022-12-23 13:00:00
7794,1671771300,100090.13800000,1684006562.83620000,2022-12-23 12:55:00
7795,1671771000,100097.60600000,1683000123.75662060,2022-12-23 12:50:00
7796,1671770700,100096.27200000,1683821882.27419880,2022-12-23 12:45:00
7797,1671770400,100077.33300000,1683108767.52782730,2022-12-23 12:40:00
7798,1671770100,100049.08900000,1682585559.16640000,2022-12-23 12:35:00
7799,1671769800,100024.84900000,1682162441.39991200,2022-12-23 12:30:00
7800,1671769500,100065.22100000,1682015543.60883120,2022-12-23 12:25:00
7801,1671769200,99988.40300000,1680417559.22303130,2022-12-23 12:20:00
7802,1671768900,100100.94200000,1683028728.16374280,2022-12-23 12:15:00
7803,1671768600,100195.85400000,1685444558.06100000,2022-12-23 12:10:00
7804,1671768300,100195.61100000,1685542167.70717700,2022-12-23 12:05:00
7805,1671768000,100181.03100000,1685473158.43471740,2022-12-23 12:00:00
7806,1671767700,100119.29200000,1684396956.67880000,2022-12-23 11:55:00
7807,1671767400,100174.24900000,1685895641.60783170,2022-12-23 11:50:00
7808,1671767100,100156.41900000,1685442234.57390000,2022-12-23 11:45:00
7809,1671766800,100091.97700000,1684669238.67612000,2022-12-23 11:40:00
7810,1671766500,100104.97500000,1684425450.99683950,2022-12-23 11:35:00
7811,1671766200,100322.43400000,1689652314.01570650,2022-12-23 11:30:00
7812,1671765900,100467.33100000,1694613350.88646340,2022-12-23 11:25:00
7813,1671765600,100472.63400000,1694198938.13773230,2022-12-23 11:20:00
7814,1671765300,100521.39800000,1695795984.26000000,2022-12-23 11:15:00
7815,1671765000,100421.64300000,1693321203.04628280,2022-12-23 11:10:00
7816,1671764700,100250.76600000,1691437920.67551600,2022-12-23 11:05:00
7817,1671764400,100224.09900000,1688536489.64745330,2022-12-23 11:00:00
7818,1671764100,99969.76600000,1680891017.29699560,2022-12-23 10:55:00
7819,1671763800,99844.91700000,1678026976.95726600,2022-12-23 10:50:00
7820,1671763500,99790.08400000,1676223935.99000000,2022-12-23 10:45:00
7821,1671763200,99760.31000000,1675484382.48100000,2022-12-23 10:40:00
7822,1671762900,99753.20400000,1675562350.15741040,2022-12-23 10:35:00
7823,1671762600,99696.00200000,1674533927.99280000,2022-12-23 10:30:00
7824,1671762300,99690.19300000,1673728557.33490000,2022-12-23 10:25:00
7825,1671762000,99680.50400000,1672242892.31259370,2022-12-23 10:20:00
7826,1671761700,99657.28600000,1672694150.97483800,2022-12-23 10:15:00
7827,1671761400,99623.19700000,1672048442.55575510,2022-12-23 10:10:00
7828,1671761100,99616.41800000,1672220962.39880000,2022-12-23 10:05:00
7829,1671760800,99563.99100000,1672056423.67303200,2022-12-23 10:00:00
7830,1671760500,99508.70300000,1670984844.44512700,2022-12-23 09:55:00
7831,1671760200,99534.14800000,1671815363.46720000,2022-12-23 09:50:00
7832,1671759900,99500.36800000,1671168380.78080000,2022-12-23 09:45:00
7833,1671759600,99489.18900000,1670184709.25640000,2022-12-23 09:40:00
7834,1671759300,99475.83600000,1670514645.07847880,2022-12-23 09:35:00
7835,1671759000,99386.50800000,1669227303.23133730,2022-12-23 09:30:00
7836,1671758700,99371.20500000,1667828599.01606440,2022-12-23 09:25:00
7837,1671758400,99273.61800000,1665990002.55240000,2022-12-23 09:20:00
7838,1671758100,99282.29400000,1665827826.33780000,2022-12-23 09:15:00
7839,1671757800,99236.31500000,1665066282.12200000,2022-12-23 09:10:00
7840,1671757500,99184.72000000,1663308590.15751840,2022-12-23 09:05:00
7841,1671757200,99187.83300000,1663930342.90051840,2022-12-23 09:00:00
